"","sim","thresh_method","thresh_mean","thresh_n","thresh_n_full","thresh_se","sig_type","ci_n_up","ci_n_low","ci_em_up","ci_em_low","thresh_diff","obs_error","ts_length","thresh_quant","cov_sd","shape","best_mod","aic_diff"
"145",49,"abs_max_d2",-0.8344,25,1,0.0501078004572808,"none",-0.73619051575921,-0.93260948424079,-0.176,-0.954,-0.192343394566714,0.0275,25,0.25,1,"skew","gam",7.54860090227496
"146",49,"abs_max_d2",-0.8344,25,NA,0.0501078004572808,"jack_quant",-0.73619051575921,-0.93260948424079,-0.176,-0.954,-0.192343394566714,0.0275,25,0.25,1,"skew","gam",7.54860090227496
"147",49,"abs_max_d2",-0.781333333333333,15,1,0.0824179658110741,"sim_int",-0.619797088664575,-0.942869578002092,-0.161,-0.9565,-0.139276727900048,0.0275,25,0.25,1,"skew","gam",7.54860090227496
"148",50,"abs_max_d2",-0.548,25,1,0.0683231699758988,"none",-0.41408904753763,-0.68191095246237,0.115999999999998,-0.684,0.0940566054332858,0.0275,25,0.25,1,"skew","gam",4.22156532006539
"149",50,"abs_max_d2",-0.548,25,NA,0.0683231699758988,"jack_quant",-0.41408904753763,-0.68191095246237,0.115999999999998,-0.684,0.0940566054332858,0.0275,25,0.25,1,"skew","gam",4.22156532006539
"150",50,"abs_max_d2",-0.548,25,1,0.0683231699758988,"sim_int",-0.41408904753763,-0.68191095246237,0.115999999999998,-0.684,0.0940566054332858,0.0275,25,0.25,1,"skew","gam",4.22156532006539
"151",51,"abs_max_d2",-0.787083333333333,24,1,0.0123661707983612,"none",-0.762846083941874,-0.811320582724792,-0.69,-0.91,-0.145026727900048,0.0275,25,0.25,1,"skew","gam",13.888029434233
"152",51,"abs_max_d2",-0.787083333333333,24,NA,0.0123661707983612,"jack_quant",-0.762846083941874,-0.811320582724792,-0.69,-0.91,-0.145026727900048,0.0275,25,0.25,1,"skew","gam",13.888029434233
"153",51,"abs_max_d2",-0.787083333333333,24,1,0.0123661707983612,"sim_int",-0.762846083941874,-0.811320582724792,-0.69,-0.91,-0.145026727900048,0.0275,25,0.25,1,"skew","gam",13.888029434233
"154",52,"abs_max_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-4.07851530326298e-11
"155",52,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-4.07851530326298e-11
"156",52,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-4.07851530326298e-11
"157",53,"abs_max_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-7.05426828062627e-11
"158",53,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-7.05426828062627e-11
"159",53,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-7.05426828062627e-11
"160",54,"abs_max_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-5.69428948438144e-11
"161",54,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-5.69428948438144e-11
"162",54,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-5.69428948438144e-11
"163",55,"abs_max_d2",0.85,1,0,NA,"none",NA,NA,NA,NA,1.49205660543329,0.0275,25,0.25,1,"skew","lm_ns",-6.98321400705026e-11
"164",55,"abs_max_d2",-0.98,1,NA,NA,"jack_quant",NA,NA,NA,NA,-0.337943394566714,0.0275,25,0.25,1,"skew","lm_ns",-6.98321400705026e-11
"165",55,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-6.98321400705026e-11
"166",56,"abs_max_d2",0.4296,25,1,0.0117331439378654,"none",0.452596539543641,0.40660346045636,0.49,0.274,1.07165660543329,0.0275,25,0.25,1,"skew","gam_ns",1.78151996896615
"167",56,"abs_max_d2",0.4296,25,NA,0.0117331439378654,"jack_quant",0.452596539543641,0.40660346045636,0.49,0.274,1.07165660543329,0.0275,25,0.25,1,"skew","gam_ns",1.78151996896615
"168",56,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam_ns",1.78151996896615
"169",57,"abs_max_d2",0.7904,25,1,0.0354361710999118,"none",0.859853619105826,0.720946380894174,1.11,0.522,1.43245660543329,0.0275,25,0.25,1,"skew","gam_ns",1.37532506573039
"170",57,"abs_max_d2",0.7904,25,NA,0.0354361710999118,"jack_quant",0.859853619105826,0.720946380894174,1.11,0.522,1.43245660543329,0.0275,25,0.25,1,"skew","gam_ns",1.37532506573039
"171",57,"abs_max_d2",2.28,1,0,NA,"sim_int",NA,NA,NA,NA,2.92205660543329,0.0275,25,0.25,1,"skew","gam_ns",1.37532506573039
"172",58,"abs_max_d2",-0.6588,25,1,0.0103467654634458,"none",-0.638520712335163,-0.679079287664837,-0.564,-0.726,-0.0167433945667143,0.0275,25,0.25,1,"skew","gam",5.22802295609489
"173",58,"abs_max_d2",-0.6588,25,NA,0.0103467654634458,"jack_quant",-0.638520712335163,-0.679079287664837,-0.564,-0.726,-0.0167433945667143,0.0275,25,0.25,1,"skew","gam",5.22802295609489
"174",58,"abs_max_d2",-0.660769230769231,13,1,0.0205298406952991,"sim_int",-0.6205314823981,-0.701006979140362,-0.51,-0.753,-0.018712625335945,0.0275,25,0.25,1,"skew","gam",5.22802295609489
"175",59,"abs_max_d2",-0.38,1,0,NA,"none",NA,NA,NA,NA,0.262056605433286,0.0275,25,0.25,1,"skew","lm_ns",-5.69571056985296e-11
"176",59,"abs_max_d2",-0.38,1,NA,NA,"jack_quant",NA,NA,NA,NA,0.262056605433286,0.0275,25,0.25,1,"skew","lm_ns",-5.69571056985296e-11
"177",59,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-5.69571056985296e-11
"178",60,"abs_max_d2",-0.56,1,0,NA,"none",NA,NA,NA,NA,0.0820566054332857,0.0275,25,0.25,1,"skew","lm_ns",-1.10631503957848e-10
"179",60,"abs_max_d2",0.42,1,NA,NA,"jack_quant",NA,NA,NA,NA,1.06205660543329,0.0275,25,0.25,1,"skew","lm_ns",-1.10631503957848e-10
"180",60,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-1.10631503957848e-10
"181",61,"abs_max_d2",0.3276,25,1,0.0390569384929803,"none",0.404150192792637,0.251049807207363,0.448,-0.074,0.969656605433286,0.0275,25,0.25,1,"skew","gam",3.12136733478322
"182",61,"abs_max_d2",0.364583333333333,24,NA,0.0104705756891156,"jack_quant",0.385105284581401,0.344061382085266,0.451,0.25575,1.00663993876662,0.0275,25,0.25,1,"skew","gam",3.12136733478322
"183",61,"abs_max_d2",0.52,1,0,NA,"sim_int",NA,NA,NA,NA,1.16205660543329,0.0275,25,0.25,1,"skew","gam",3.12136733478322
"184",62,"abs_max_d2",0.35875,24,1,0.00968916726002893,"none",0.377740418869841,0.339759581130159,0.46275,0.2815,1.00080660543329,0.0275,25,0.25,1,"skew","gam_ns",1.81073654802697
"185",62,"abs_max_d2",0.35875,24,NA,0.00968916726002893,"jack_quant",0.377740418869841,0.339759581130159,0.46275,0.2815,1.00080660543329,0.0275,25,0.25,1,"skew","gam_ns",1.81073654802697
"186",62,"abs_max_d2",0.48,1,0,NA,"sim_int",NA,NA,NA,NA,1.12205660543329,0.0275,25,0.25,1,"skew","gam_ns",1.81073654802697
"187",63,"abs_max_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-8.17550471765571e-11
"188",63,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-8.17550471765571e-11
"189",63,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-8.17550471765571e-11
"190",64,"abs_max_d2",0.431666666666667,18,1,0.0513233187253387,"none",0.532258522935401,0.331074810397933,0.53,-0.0445,1.07372327209995,0.0275,25,0.25,1,"skew","gam_ns",0.0341569251106364
"191",64,"abs_max_d2",0.431666666666667,18,NA,0.0513233187253387,"jack_quant",0.532258522935401,0.331074810397933,0.53,-0.0445,1.07372327209995,0.0275,25,0.25,1,"skew","gam_ns",0.0341569251106364
"192",64,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam_ns",0.0341569251106364
"193",65,"abs_max_d2",-0.1232,25,1,0.0117662417298152,"none",-0.10013858997617,-0.14626141002383,0.0240000000000001,-0.178,0.518856605433286,0.0275,25,0.25,1,"skew","gam_ns",1.54443748098845
"194",65,"abs_max_d2",-0.1232,25,NA,0.0117662417298152,"jack_quant",-0.10013858997617,-0.14626141002383,0.0240000000000001,-0.178,0.518856605433286,0.0275,25,0.25,1,"skew","gam_ns",1.54443748098845
"195",65,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam_ns",1.54443748098845
"196",66,"abs_max_d2",0.27,3,0,0.0748331477354789,"none",0.416670274411304,0.123329725588696,0.382,0.192,0.912056605433286,0.0275,25,0.25,1,"skew","lm_ns",-3.61950469596195e-11
"197",66,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-3.61950469596195e-11
"198",66,"abs_max_d2",1.52,1,0,NA,"sim_int",NA,NA,NA,NA,2.16205660543329,0.0275,25,0.25,1,"skew","lm_ns",-3.61950469596195e-11
"199",67,"abs_max_d2",1.05181818181818,22,1,0.00248682365650998,"none",1.05669226662084,1.04694409701552,1.07425,1.03525,1.69387478725147,0.0275,25,0.25,1,"skew","gam",2.42480911429756
"200",67,"abs_max_d2",1.05181818181818,22,NA,0.00248682365650998,"jack_quant",1.05669226662084,1.04694409701552,1.07425,1.03525,1.69387478725147,0.0275,25,0.25,1,"skew","gam",2.42480911429756
"201",67,"abs_max_d2",1.10409090909091,22,1,0.0524875931389396,"sim_int",1.20696470127842,1.0012171169034,1.60775,1.04,1.74614751452419,0.0275,25,0.25,1,"skew","gam",2.42480911429756
"202",68,"abs_max_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-5.29496446688427e-11
"203",68,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-5.29496446688427e-11
"204",68,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-5.29496446688427e-11
"205",69,"abs_max_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-8.02202748673153e-11
"206",69,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-8.02202748673153e-11
"207",69,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-8.02202748673153e-11
"208",70,"abs_max_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-9.26405618884019e-11
"209",70,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-9.26405618884019e-11
"210",70,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-9.26405618884019e-11
"211",71,"abs_max_d2",-0.2048,25,1,0.0223305346505134,"none",-0.16103295632947,-0.24856704367053,-0.0459999999999999,-0.476,0.437256605433286,0.0275,25,0.25,1,"skew","gam",2.21758861831684
"212",71,"abs_max_d2",-0.2048,25,NA,0.0223305346505134,"jack_quant",-0.16103295632947,-0.24856704367053,-0.0459999999999999,-0.476,0.437256605433286,0.0275,25,0.25,1,"skew","gam",2.21758861831684
"213",71,"abs_max_d2",-0.1,1,0,NA,"sim_int",NA,NA,NA,NA,0.542056605433286,0.0275,25,0.25,1,"skew","gam",2.21758861831684
"214",72,"abs_max_d2",0.31125,24,1,0.00574546751582717,"none",0.322510909405366,0.299989090594634,0.36975,0.2715,0.953306605433286,0.0275,25,0.25,1,"skew","gam_ns",0.703398546961239
"215",72,"abs_max_d2",0.31125,24,NA,0.00574546751582717,"jack_quant",0.322510909405366,0.299989090594634,0.36975,0.2715,0.953306605433286,0.0275,25,0.25,1,"skew","gam_ns",0.703398546961239
"216",72,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam_ns",0.703398546961239
"217",73,"abs_max_d2",-0.29,8,0,0.0449943307086389,"none",-0.201812732302583,-0.378187267697417,-0.12525,-0.45775,0.352056605433286,0.0275,25,0.25,1,"skew","gam_ns",4.20456558458682e-10
"218",73,"abs_max_d2",-0.325,2,NA,NA,"jack_quant",NA,NA,-0.32025,-0.32975,0.317056605433286,0.0275,25,0.25,1,"skew","gam_ns",4.20456558458682e-10
"219",73,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam_ns",4.20456558458682e-10
"220",74,"abs_max_d2",0.123333333333333,3,0,0.100083298640016,"none",0.319492994121732,-0.072826327455065,0.2095,-0.028,0.765389938766619,0.0275,25,0.25,1,"skew","lm_ns",-8.60751470099785e-11
"221",74,"abs_max_d2",0.123333333333333,3,NA,0.100083298640016,"jack_quant",0.319492994121732,-0.072826327455065,0.2095,-0.028,0.765389938766619,0.0275,25,0.25,1,"skew","lm_ns",-8.60751470099785e-11
"222",74,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-8.60751470099785e-11
"223",75,"abs_max_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-8.29771806820645e-11
"224",75,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-8.29771806820645e-11
"225",75,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-8.29771806820645e-11
"226",76,"abs_max_d2",0.0148000000000001,25,1,0.00954011996197578,"none",0.0334982915336642,-0.00389829153366408,0.118,-0.0499999999999998,0.656856605433286,0.0275,25,0.25,1,"skew","gam",6.27497752594546
"227",76,"abs_max_d2",0.0148000000000001,25,NA,0.00954011996197578,"jack_quant",0.0334982915336642,-0.00389829153366408,0.118,-0.0499999999999998,0.656856605433286,0.0275,25,0.25,1,"skew","gam",6.27497752594546
"228",76,"abs_max_d2",0.0145833333333334,24,1,0.00995223311218867,"sim_int",0.0340893517989702,-0.00492268513230335,0.1185,-0.0499999999999998,0.656639938766619,0.0275,25,0.25,1,"skew","gam",6.27497752594546
"229",77,"abs_max_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-3.03543856716715e-11
"230",77,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-3.03543856716715e-11
"231",77,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-3.03543856716715e-11
"232",78,"abs_max_d2",0.1908,25,1,0.0277883868629405,"none",0.245264237439829,0.136335762560171,0.31,-0.134,0.832856605433286,0.0275,25,0.25,1,"skew","gam_ns",0.974184636479151
"233",78,"abs_max_d2",0.1908,25,NA,0.0277883868629405,"jack_quant",0.245264237439829,0.136335762560171,0.31,-0.134,0.832856605433286,0.0275,25,0.25,1,"skew","gam_ns",0.974184636479151
"234",78,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam_ns",0.974184636479151
"235",79,"abs_max_d2",0.518333333333333,24,1,0.0293641929670719,"none",0.575886093983879,0.460780572682788,0.6495,0.21625,1.16038993876662,0.0275,25,0.25,1,"skew","gam_ns",0.934874142105073
"236",79,"abs_max_d2",0.518333333333333,24,NA,0.0293641929670719,"jack_quant",0.575886093983879,0.460780572682788,0.6495,0.21625,1.16038993876662,0.0275,25,0.25,1,"skew","gam_ns",0.934874142105073
"237",79,"abs_max_d2",0.73,1,0,NA,"sim_int",NA,NA,NA,NA,1.37205660543329,0.0275,25,0.25,1,"skew","gam_ns",0.934874142105073
"238",80,"abs_max_d2",0.16421052631579,19,1,0.0327006228418208,"none",0.228302569357786,0.100118483273793,0.4115,-0.0424999999999999,0.806267131749075,0.0275,25,0.25,1,"skew","gam_ns",0.113905494083738
"239",80,"abs_max_d2",0.293333333333333,6,NA,0.0131656117720876,"jack_quant",0.319137458241062,0.267529208425605,0.33625,0.26125,0.935389938766619,0.0275,25,0.25,1,"skew","gam_ns",0.113905494083738
"240",80,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam_ns",0.113905494083738
"241",81,"abs_max_d2",-0.529166666666667,24,1,0.0317356559543549,"none",-0.466965923970377,-0.591367409362956,-0.41725,-0.84625,0.112889938766619,0.0275,25,0.25,1,"skew","gam",9.8296592226788
"242",81,"abs_max_d2",-0.529166666666667,24,NA,0.0317356559543549,"jack_quant",-0.466965923970377,-0.591367409362956,-0.41725,-0.84625,0.112889938766619,0.0275,25,0.25,1,"skew","gam",9.8296592226788
"243",81,"abs_max_d2",-0.529166666666667,24,1,0.0317356559543549,"sim_int",-0.466965923970377,-0.591367409362956,-0.41725,-0.84625,0.112889938766619,0.0275,25,0.25,1,"skew","gam",9.8296592226788
"244",82,"abs_max_d2",0.6348,25,1,0.0487130201623071,"none",0.730275765096295,0.539324234903705,0.73,0.166,1.27685660543329,0.0275,25,0.25,1,"skew","gam_ns",0.683428708892052
"245",82,"abs_max_d2",0.6348,25,NA,0.0487130201623071,"jack_quant",0.730275765096295,0.539324234903705,0.73,0.166,1.27685660543329,0.0275,25,0.25,1,"skew","gam_ns",0.683428708892052
"246",82,"abs_max_d2",0.66,1,0,NA,"sim_int",NA,NA,NA,NA,1.30205660543329,0.0275,25,0.25,1,"skew","gam_ns",0.683428708892052
"247",83,"abs_max_d2",1.2932,25,1,0.104199528149923,"none",1.49742732237992,1.08897267762008,1.448,-0.334,1.93525660543329,0.0275,25,0.25,1,"skew","gam",5.67815784457009
"248",83,"abs_max_d2",1.2932,25,NA,0.104199528149923,"jack_quant",1.49742732237992,1.08897267762008,1.448,-0.334,1.93525660543329,0.0275,25,0.25,1,"skew","gam",5.67815784457009
"249",83,"abs_max_d2",1.2932,25,1,0.104199528149923,"sim_int",1.49742732237992,1.08897267762008,1.448,-0.334,1.93525660543329,0.0275,25,0.25,1,"skew","gam",5.67815784457009
"250",84,"abs_max_d2",-0.28,25,1,0.00520416499866534,"none",-0.269800024033012,-0.290199975966988,-0.246,-0.33,0.362056605433286,0.0275,25,0.25,1,"skew","gam",4.68001337378203
"251",84,"abs_max_d2",-0.28,25,NA,0.00520416499866534,"jack_quant",-0.269800024033012,-0.290199975966988,-0.246,-0.33,0.362056605433286,0.0275,25,0.25,1,"skew","gam",4.68001337378203
"252",84,"abs_max_d2",-0.335,2,0,NA,"sim_int",NA,NA,-0.28275,-0.38725,0.307056605433286,0.0275,25,0.25,1,"skew","gam",4.68001337378203
"253",85,"abs_max_d2",-0.5444,25,1,0.0264317780122505,"none",-0.492594667048631,-0.596205332951369,-0.144,-0.672,0.0976566054332858,0.0275,25,0.25,1,"skew","gam",3.28602599818633
"254",85,"abs_max_d2",-0.5444,25,NA,0.0264317780122505,"jack_quant",-0.492594667048631,-0.596205332951369,-0.144,-0.672,0.0976566054332858,0.0275,25,0.25,1,"skew","gam",3.28602599818633
"255",85,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam",3.28602599818633
"256",86,"abs_max_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-8.70414851306123e-11
"257",86,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-8.70414851306123e-11
"258",86,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-8.70414851306123e-11
"259",87,"abs_max_d2",-0.24,1,0,NA,"none",NA,NA,NA,NA,0.402056605433286,0.0275,25,0.25,1,"skew","lm_ns",-9.23989773582434e-11
"260",87,"abs_max_d2",-0.24,1,NA,NA,"jack_quant",NA,NA,NA,NA,0.402056605433286,0.0275,25,0.25,1,"skew","lm_ns",-9.23989773582434e-11
"261",87,"abs_max_d2",-1.23,1,0,NA,"sim_int",NA,NA,NA,NA,-0.587943394566714,0.0275,25,0.25,1,"skew","lm_ns",-9.23989773582434e-11
"262",88,"abs_max_d2",-0.0531818181818181,22,1,0.0373582664776018,"none",0.0200390386391313,-0.126402675002768,0.14475,-0.4195,0.588874787251468,0.0275,25,0.25,1,"skew","gam_ns",0.276805229013071
"263",88,"abs_max_d2",-0.354,5,NA,0.016431676725155,"jack_quant",-0.321794505413091,-0.386205494586909,-0.33,-0.404,0.288056605433286,0.0275,25,0.25,1,"skew","gam_ns",0.276805229013071
"264",88,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam_ns",0.276805229013071
"265",89,"abs_max_d2",0.432142857142857,14,1,0.0445381104201461,"none",0.519435949505812,0.344849764779903,0.51675,0.0619999999999999,1.07419946257614,0.0275,25,0.25,1,"skew","gam_ns",0.0151132122440885
"266",89,"abs_max_d2",0.432142857142857,14,NA,0.0445381104201461,"jack_quant",0.519435949505812,0.344849764779903,0.51675,0.0619999999999999,1.07419946257614,0.0275,25,0.25,1,"skew","gam_ns",0.0151132122440885
"267",89,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam_ns",0.0151132122440885
"268",90,"abs_max_d2",0.299583333333333,24,1,0.00837403419178847,"none",0.315996138754546,0.283170527912121,0.36275,0.23875,0.941639938766619,0.0275,25,0.25,1,"skew","gam_ns",1.04337200786819
"269",90,"abs_max_d2",0.299583333333333,24,NA,0.00837403419178847,"jack_quant",0.315996138754546,0.283170527912121,0.36275,0.23875,0.941639938766619,0.0275,25,0.25,1,"skew","gam_ns",1.04337200786819
"270",90,"abs_max_d2",0.38,1,0,NA,"sim_int",NA,NA,NA,NA,1.02205660543329,0.0275,25,0.25,1,"skew","gam_ns",1.04337200786819
"271",91,"abs_max_d2",-0.327916666666667,24,1,0.00991417168764229,"none",-0.308485247222341,-0.347348086110992,-0.21325,-0.38975,0.314139938766619,0.0275,25,0.25,1,"skew","gam_ns",0.130942772974848
"272",91,"abs_max_d2",-0.327916666666667,24,NA,0.00991417168764229,"jack_quant",-0.308485247222341,-0.347348086110992,-0.21325,-0.38975,0.314139938766619,0.0275,25,0.25,1,"skew","gam_ns",0.130942772974848
"273",91,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam_ns",0.130942772974848
"274",92,"abs_max_d2",-0.00159999999999995,25,1,0.0310167965248938,"none",0.0591918041045991,-0.062391804104599,0.2,-0.308,0.640456605433286,0.0275,25,0.25,1,"skew","gam",2.3263122834267
"275",92,"abs_max_d2",-0.00159999999999995,25,NA,0.0310167965248938,"jack_quant",0.0591918041045991,-0.062391804104599,0.2,-0.308,0.640456605433286,0.0275,25,0.25,1,"skew","gam",2.3263122834267
"276",92,"abs_max_d2",-0.53,1,0,NA,"sim_int",NA,NA,NA,NA,0.112056605433286,0.0275,25,0.25,1,"skew","gam",2.3263122834267
"277",93,"abs_max_d2",-0.0364,25,1,0.0296734542796906,"none",0.0217589016850896,-0.0945589016850895,0.248,-0.286,0.605656605433286,0.0275,25,0.25,1,"skew","gam_ns",1.88781398157148
"278",93,"abs_max_d2",-0.0364,25,NA,0.0296734542796906,"jack_quant",0.0217589016850896,-0.0945589016850895,0.248,-0.286,0.605656605433286,0.0275,25,0.25,1,"skew","gam_ns",1.88781398157148
"279",93,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam_ns",1.88781398157148
"280",94,"abs_max_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-9.1944230007357e-11
"281",94,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-9.1944230007357e-11
"282",94,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-9.1944230007357e-11
"283",95,"abs_max_d2",0.1016,25,1,0.0199189329254579,"none",0.140640391144367,0.0625596088556336,0.288,-0.0760000000000001,0.743656605433286,0.0275,25,0.25,1,"skew","gam",2.42081750197029
"284",95,"abs_max_d2",0.1016,25,NA,0.0199189329254579,"jack_quant",0.140640391144367,0.0625596088556336,0.288,-0.0760000000000001,0.743656605433286,0.0275,25,0.25,1,"skew","gam",2.42081750197029
"285",95,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam",2.42081750197029
"286",96,"abs_max_d2",-0.7744,25,1,0.00537096101477401,"none",-0.763873109848674,-0.784926890151326,-0.716,-0.82,-0.132343394566714,0.0275,25,0.25,1,"skew","gam",8.38867487007741
"287",96,"abs_max_d2",-0.7744,25,NA,0.00537096101477401,"jack_quant",-0.763873109848674,-0.784926890151326,-0.716,-0.82,-0.132343394566714,0.0275,25,0.25,1,"skew","gam",8.38867487007741
"288",96,"abs_max_d2",-0.7744,25,1,0.00537096101477401,"sim_int",-0.763873109848674,-0.784926890151326,-0.716,-0.82,-0.132343394566714,0.0275,25,0.25,1,"skew","gam",8.38867487007741
"289",97,"abs_max_d2",0.321739130434783,23,1,0.00935198246347401,"none",0.340068679247242,0.303409581622323,0.4025,0.243,0.963795735868068,0.0275,25,0.25,1,"skew","gam_ns",0.17833015536192
"290",97,"abs_max_d2",0.321739130434783,23,NA,0.00935198246347401,"jack_quant",0.340068679247242,0.303409581622323,0.4025,0.243,0.963795735868068,0.0275,25,0.25,1,"skew","gam_ns",0.17833015536192
"291",97,"abs_max_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","gam_ns",0.17833015536192
"292",98,"abs_max_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-4.75353090223507e-11
"293",98,"abs_max_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"skew","lm_ns",-4.75353090223507e-11
