"","sim","thresh_method","thresh_mean","thresh_n","thresh_n_full","thresh_se","sig_type","ci_n_up","ci_n_low","ci_em_up","ci_em_low","thresh_diff","obs_error","ts_length","thresh_quant","cov_sd","shape","best_mod","aic_diff"
"25",9,"abs_max_d2",0.722682926829268,41,1,0.00739953030809982,"none",0.737185739735657,0.70818011392288,0.76,0.62,0.0503219286465467,0.014,41,0.754,0,"hockeystick","gam",87.7271136595638
"26",9,"abs_max_d2",0.722682926829268,41,NA,0.00739953030809982,"jack_quant",0.737185739735657,0.70818011392288,0.76,0.62,0.0503219286465467,0.014,41,0.754,0,"hockeystick","gam",87.7271136595638
"27",9,"abs_max_d2",0.722682926829268,41,1,0.00739953030809982,"sim_int",0.737185739735657,0.70818011392288,0.76,0.62,0.0503219286465467,0.014,41,0.754,0,"hockeystick","gam",87.7271136595638
"28",10,"abs_max_d2",0.762926829268293,41,1,0.00253090651839969,"none",0.767887314892594,0.757966343643992,0.79,0.73,0.0905658310855711,0.014,41,0.754,0,"hockeystick","gam",110.843652519968
"29",10,"abs_max_d2",0.762926829268293,41,NA,0.00253090651839969,"jack_quant",0.767887314892594,0.757966343643992,0.79,0.73,0.0905658310855711,0.014,41,0.754,0,"hockeystick","gam",110.843652519968
"30",10,"abs_max_d2",0.762926829268293,41,1,0.00253090651839969,"sim_int",0.767887314892594,0.757966343643992,0.79,0.73,0.0905658310855711,0.014,41,0.754,0,"hockeystick","gam",110.843652519968
"31",11,"abs_max_d2",0.487804878048781,41,1,0.0145581257169405,"none",0.51633828013639,0.459271475961171,0.55,0.31,-0.184556120133941,0.014,41,0.754,0,"hockeystick","gam",77.1373146314455
"32",11,"abs_max_d2",0.487804878048781,41,NA,0.0145581257169405,"jack_quant",0.51633828013639,0.459271475961171,0.55,0.31,-0.184556120133941,0.014,41,0.754,0,"hockeystick","gam",77.1373146314455
"33",11,"abs_max_d2",0.487804878048781,41,1,0.0145581257169405,"sim_int",0.51633828013639,0.459271475961171,0.55,0.31,-0.184556120133941,0.014,41,0.754,0,"hockeystick","gam",77.1373146314455
"34",12,"abs_max_d2",1.0619512195122,41,1,0.0148080194159918,"none",1.09097440424991,1.03292803477448,1.1,1.05,0.389590221329474,0.014,41,0.754,0,"hockeystick","gam",78.5366878805827
"35",12,"abs_max_d2",1.0619512195122,41,NA,0.0148080194159918,"jack_quant",1.09097440424991,1.03292803477448,1.1,1.05,0.389590221329474,0.014,41,0.754,0,"hockeystick","gam",78.5366878805827
"36",12,"abs_max_d2",1.0619512195122,41,1,0.0148080194159918,"sim_int",1.09097440424991,1.03292803477448,1.1,1.05,0.389590221329474,0.014,41,0.754,0,"hockeystick","gam",78.5366878805827
"37",13,"abs_max_d2",0.680243902439024,41,1,0.00604656725835048,"none",0.69209495649549,0.668392848382558,0.7,0.67,0.00788290425630278,0.014,41,0.754,0,"hockeystick","gam",97.7390217768347
"38",13,"abs_max_d2",0.680243902439024,41,NA,0.00604656725835048,"jack_quant",0.69209495649549,0.668392848382558,0.7,0.67,0.00788290425630278,0.014,41,0.754,0,"hockeystick","gam",97.7390217768347
"39",13,"abs_max_d2",0.680243902439024,41,1,0.00604656725835048,"sim_int",0.69209495649549,0.668392848382558,0.7,0.67,0.00788290425630278,0.014,41,0.754,0,"hockeystick","gam",97.7390217768347
"40",14,"abs_max_d2",0.403414634146342,41,1,0.0109522244093241,"none",0.424880599539217,0.381948668753466,0.45,0.32,-0.26894636403638,0.014,41,0.754,0,"hockeystick","gam",48.7330220202794
"41",14,"abs_max_d2",0.403414634146342,41,NA,0.0109522244093241,"jack_quant",0.424880599539217,0.381948668753466,0.45,0.32,-0.26894636403638,0.014,41,0.754,0,"hockeystick","gam",48.7330220202794
"42",14,"abs_max_d2",0.403414634146342,41,1,0.0109522244093241,"sim_int",0.424880599539217,0.381948668753466,0.45,0.32,-0.26894636403638,0.014,41,0.754,0,"hockeystick","gam",48.7330220202794
"43",15,"abs_max_d2",0.676829268292683,41,1,0.00625938320034654,"none",0.689097433930797,0.664561102654569,0.71,0.63,0.00446827010996131,0.014,41,0.754,0,"hockeystick","gam",94.9096131155924
"44",15,"abs_max_d2",0.676829268292683,41,NA,0.00625938320034654,"jack_quant",0.689097433930797,0.664561102654569,0.71,0.63,0.00446827010996131,0.014,41,0.754,0,"hockeystick","gam",94.9096131155924
"45",15,"abs_max_d2",0.676829268292683,41,1,0.00625938320034654,"sim_int",0.689097433930797,0.664561102654569,0.71,0.63,0.00446827010996131,0.014,41,0.754,0,"hockeystick","gam",94.9096131155924
"46",16,"abs_max_d2",0.473414634146342,41,1,0.00982732005748237,"none",0.492675827523555,0.454153440769128,0.55,0.41,-0.19894636403638,0.014,41,0.754,0,"hockeystick","gam",63.1243320745712
"47",16,"abs_max_d2",0.473414634146342,41,NA,0.00982732005748237,"jack_quant",0.492675827523555,0.454153440769128,0.55,0.41,-0.19894636403638,0.014,41,0.754,0,"hockeystick","gam",63.1243320745712
"48",16,"abs_max_d2",0.473414634146342,41,1,0.00982732005748237,"sim_int",0.492675827523555,0.454153440769128,0.55,0.41,-0.19894636403638,0.014,41,0.754,0,"hockeystick","gam",63.1243320745712
"49",17,"abs_max_d2",0.743414634146342,41,1,0.00228061823026019,"none",0.747884563740137,0.738944704552546,0.76,0.7,0.0710536359636199,0.014,41,0.754,0,"hockeystick","gam",71.3399645999511
"50",17,"abs_max_d2",0.743414634146342,41,NA,0.00228061823026019,"jack_quant",0.747884563740137,0.738944704552546,0.76,0.7,0.0710536359636199,0.014,41,0.754,0,"hockeystick","gam",71.3399645999511
"51",17,"abs_max_d2",0.743414634146342,41,1,0.00228061823026019,"sim_int",0.747884563740137,0.738944704552546,0.76,0.7,0.0710536359636199,0.014,41,0.754,0,"hockeystick","gam",71.3399645999511
"52",18,"abs_max_d2",0.442682926829268,41,1,0.00285097330406439,"none",0.44827073182612,0.437095121832417,0.47,0.41,-0.229678071353453,0.014,41,0.754,0,"hockeystick","gam",29.8221485556352
"53",18,"abs_max_d2",0.442682926829268,41,NA,0.00285097330406439,"jack_quant",0.44827073182612,0.437095121832417,0.47,0.41,-0.229678071353453,0.014,41,0.754,0,"hockeystick","gam",29.8221485556352
"54",18,"abs_max_d2",0.442682926829268,41,1,0.00285097330406439,"sim_int",0.44827073182612,0.437095121832417,0.47,0.41,-0.229678071353453,0.014,41,0.754,0,"hockeystick","gam",29.8221485556352
"55",19,"abs_max_d2",0.819756097560976,41,1,0.00848150786179888,"none",0.836379547504695,0.803132647617257,0.85,0.74,0.147395099378254,0.014,41,0.754,0,"hockeystick","gam",110.623018984797
"56",19,"abs_max_d2",0.819756097560976,41,NA,0.00848150786179888,"jack_quant",0.836379547504695,0.803132647617257,0.85,0.74,0.147395099378254,0.014,41,0.754,0,"hockeystick","gam",110.623018984797
"57",19,"abs_max_d2",0.819756097560976,41,1,0.00848150786179888,"sim_int",0.836379547504695,0.803132647617257,0.85,0.74,0.147395099378254,0.014,41,0.754,0,"hockeystick","gam",110.623018984797
"58",20,"abs_max_d2",-0.0917073170731707,41,1,0.014962045477743,"none",-0.0623822468017441,-0.121032387344597,-0.0800000000000001,-0.13,-0.764068315255892,0.014,41,0.754,0,"hockeystick","gam",94.4538798933294
"59",20,"abs_max_d2",-0.0917073170731707,41,NA,0.014962045477743,"jack_quant",-0.0623822468017441,-0.121032387344597,-0.0800000000000001,-0.13,-0.764068315255892,0.014,41,0.754,0,"hockeystick","gam",94.4538798933294
"60",20,"abs_max_d2",-0.0917073170731707,41,1,0.014962045477743,"sim_int",-0.0623822468017441,-0.121032387344597,-0.0800000000000001,-0.13,-0.764068315255892,0.014,41,0.754,0,"hockeystick","gam",94.4538798933294
"61",21,"abs_max_d2",0.741463414634146,41,1,0.0228570584710986,"none",0.786262426030026,0.696664403238267,0.8,0.14,0.0691024164514248,0.014,41,0.754,0,"hockeystick","gam",107.166600752177
"62",21,"abs_max_d2",0.741463414634146,41,NA,0.0228570584710986,"jack_quant",0.786262426030026,0.696664403238267,0.8,0.14,0.0691024164514248,0.014,41,0.754,0,"hockeystick","gam",107.166600752177
"63",21,"abs_max_d2",0.741463414634146,41,1,0.0228570584710986,"sim_int",0.786262426030026,0.696664403238267,0.8,0.14,0.0691024164514248,0.014,41,0.754,0,"hockeystick","gam",107.166600752177
"64",22,"abs_max_d2",0.599756097560976,41,1,0.00185363847871048,"none",0.603389162219606,0.596123032902345,0.62,0.58,-0.0726049006217461,0.014,41,0.754,0,"hockeystick","gam",110.366303016007
"65",22,"abs_max_d2",0.599756097560976,41,NA,0.00185363847871048,"jack_quant",0.603389162219606,0.596123032902345,0.62,0.58,-0.0726049006217461,0.014,41,0.754,0,"hockeystick","gam",110.366303016007
"66",22,"abs_max_d2",0.599756097560976,41,1,0.00185363847871048,"sim_int",0.603389162219606,0.596123032902345,0.62,0.58,-0.0726049006217461,0.014,41,0.754,0,"hockeystick","gam",110.366303016007
"67",23,"abs_max_d2",0.503658536585366,41,1,0.00325492122717616,"none",0.510038064963146,0.497279008207586,0.52,0.48,-0.168702461597356,0.014,41,0.754,0,"hockeystick","gam",104.013238435563
"68",23,"abs_max_d2",0.503658536585366,41,NA,0.00325492122717616,"jack_quant",0.510038064963146,0.497279008207586,0.52,0.48,-0.168702461597356,0.014,41,0.754,0,"hockeystick","gam",104.013238435563
"69",23,"abs_max_d2",0.503658536585366,41,1,0.00325492122717616,"sim_int",0.510038064963146,0.497279008207586,0.52,0.48,-0.168702461597356,0.014,41,0.754,0,"hockeystick","gam",104.013238435563
"70",24,"abs_max_d2",0.483170731707317,41,1,0.00198239200179493,"none",0.487056148634075,0.479285314780559,0.49,0.47,-0.189190266475405,0.014,41,0.754,0,"hockeystick","gam",96.3993543594464
