"","sim","thresh_method","thresh_mean","thresh_n","thresh_n_full","thresh_se","sig_type","ci_n_up","ci_n_low","ci_em_up","ci_em_low","thresh_diff","obs_error","ts_length","thresh_quant","cov_sd","next_mod","shape","best_mod","aic_diff"
"7716",72,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",4.80392543522612e-08
"7717",73,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","gam_DlC_ns",8.4357637220478e-05
"7718",73,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","gam_DlC_ns",8.4357637220478e-05
"7719",73,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","gam_DlC_ns",8.4357637220478e-05
"7720",74,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",3.5028605793741e-08
"7721",74,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",3.5028605793741e-08
"7722",74,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",3.5028605793741e-08
"7723",75,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",4.03828011030782e-08
"7724",75,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",4.03828011030782e-08
"7725",75,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",4.03828011030782e-08
"7726",76,"min_d2",0.295,8,0,0.0789471535979891,"none",0.44973357773401,0.14026642226599,0.67575,0.11175,0.937056605433286,0.0275,25,0.25,1,"gam_DCl","linear","gam_DC_ns",1.30361338079865e-05
"7727",76,"min_d2",0.295,8,NA,0.0789471535979891,"jack_quant",0.44973357773401,0.14026642226599,0.67575,0.11175,0.937056605433286,0.0275,25,0.25,1,"gam_DCl","linear","gam_DC_ns",1.30361338079865e-05
"7728",76,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","gam_DC_ns",1.30361338079865e-05
"7729",77,"min_d2",0.795,2,0,NA,"none",NA,NA,1.18925,0.40075,1.43705660543329,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",1.46446950566315e-07
"7730",77,"min_d2",0.795,2,NA,NA,"jack_quant",NA,NA,1.18925,0.40075,1.43705660543329,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",1.46446950566315e-07
"7731",77,"min_d2",1.21,1,0,NA,"sim_int",NA,NA,NA,NA,1.85205660543329,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",1.46446950566315e-07
"7732",78,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","gam_DC_ns",1.12815413899625e-07
"7733",78,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","gam_DC_ns",1.12815413899625e-07
"7734",78,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","gam_DC_ns",1.12815413899625e-07
"7735",79,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","gam_DlC_ns",0.00177608690754028
"7736",79,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","gam_DlC_ns",0.00177608690754028
"7737",79,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","gam_DlC_ns",0.00177608690754028
"7738",80,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","gam_DlC_ns",1.94929144328171e-05
"7739",80,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","gam_DlC_ns",1.94929144328171e-05
"7740",80,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","gam_DlC_ns",1.94929144328171e-05
"7741",81,"min_d2",-0.328,5,0,0.0960078121821344,"none",-0.139828145888531,-0.516171854111469,-0.0579999999999999,-0.477,0.314056605433286,0.0275,25,0.25,1,"gam_DCl","linear","gam_DC_ns",3.58832437541423e-07
"7742",81,"min_d2",-0.328,5,NA,0.0960078121821344,"jack_quant",-0.139828145888531,-0.516171854111469,-0.0579999999999999,-0.477,0.314056605433286,0.0275,25,0.25,1,"gam_DCl","linear","gam_DC_ns",3.58832437541423e-07
"7743",81,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","gam_DC_ns",3.58832437541423e-07
"7744",82,"min_d2",0.93,1,0,NA,"none",NA,NA,NA,NA,1.57205660543329,0.0275,25,0.25,1,"lm_DC","linear","gam_DlC_ns",0.0906402251162888
"7745",82,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"lm_DC","linear","gam_DlC_ns",0.0906402251162888
"7746",82,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"lm_DC","linear","gam_DlC_ns",0.0906402251162888
"7747",83,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",1.15707138093057e-07
"7748",83,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",1.15707138093057e-07
"7749",83,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",1.15707138093057e-07
"7750",84,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",3.39838521767888e-08
"7751",84,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",3.39838521767888e-08
"7752",84,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",3.39838521767888e-08
"7753",85,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",3.37144285822433e-08
"7754",85,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",3.37144285822433e-08
"7755",85,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",3.37144285822433e-08
"7756",86,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",9.61719308634201e-08
"7757",86,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",9.61719308634201e-08
"7758",86,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",9.61719308634201e-08
"7759",87,"min_d2",0.444583333333333,24,1,0.024938329732664,"none",0.493461561443939,0.395705105222728,0.54425,0.181,1.08663993876662,0.0275,25,0.25,1,"gam_DC","linear","gam_DCl",0.000106707031264364
"7760",87,"min_d2",0.444583333333333,24,NA,0.024938329732664,"jack_quant",0.493461561443939,0.395705105222728,0.54425,0.181,1.08663993876662,0.0275,25,0.25,1,"gam_DC","linear","gam_DCl",0.000106707031264364
"7761",87,"min_d2",0.55,1,0,NA,"sim_int",NA,NA,NA,NA,1.19205660543329,0.0275,25,0.25,1,"gam_DC","linear","gam_DCl",0.000106707031264364
"7762",88,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",2.18444569100029e-08
"7763",88,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",2.18444569100029e-08
"7764",88,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",2.18444569100029e-08
"7765",89,"min_d2",1.20130434782609,23,1,0.0280812306644601,"none",1.25634254856999,1.14626614708218,1.25,0.9245,1.84336095325937,0.0275,25,0.25,1,"gam_DC","linear","gam_DCl_ns",0.00231179798942094
"7766",89,"min_d2",1.20130434782609,23,NA,0.0280812306644601,"jack_quant",1.25634254856999,1.14626614708218,1.25,0.9245,1.84336095325937,0.0275,25,0.25,1,"gam_DC","linear","gam_DCl_ns",0.00231179798942094
"7767",89,"min_d2",1.21,2,0,NA,"sim_int",NA,NA,1.229,1.191,1.85205660543329,0.0275,25,0.25,1,"gam_DC","linear","gam_DCl_ns",0.00231179798942094
"7768",90,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",1.25486394608743e-07
"7769",90,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",1.25486394608743e-07
"7770",90,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",1.25486394608743e-07
"7771",91,"min_d2",1.24,1,0,NA,"none",NA,NA,NA,NA,1.88205660543329,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",1.31816477733082e-07
"7772",91,"min_d2",1.24,1,NA,NA,"jack_quant",NA,NA,NA,NA,1.88205660543329,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",1.31816477733082e-07
"7773",91,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",1.31816477733082e-07
"7774",92,"min_d2",1.03,1,0,NA,"none",NA,NA,NA,NA,1.67205660543329,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",6.63482495610879e-08
"7775",92,"min_d2",1.03,1,NA,NA,"jack_quant",NA,NA,NA,NA,1.67205660543329,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",6.63482495610879e-08
"7776",92,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",6.63482495610879e-08
"7777",93,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",4.82066013773874e-08
"7778",93,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",4.82066013773874e-08
"7779",93,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",4.82066013773874e-08
"7780",94,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","gam_DlC_ns",4.77039703099535e-05
"7781",94,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","gam_DlC_ns",4.77039703099535e-05
"7782",94,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","gam_DlC_ns",4.77039703099535e-05
"7783",95,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",5.109880873988e-08
"7784",95,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",5.109880873988e-08
"7785",95,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",5.109880873988e-08
"7786",96,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",4.87849973751509e-08
"7787",96,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",4.87849973751509e-08
"7788",96,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",4.87849973751509e-08
"7789",97,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",1.15900434138894e-07
"7790",97,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",1.15900434138894e-07
"7791",97,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",1.15900434138894e-07
"7792",98,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","gam_DlC_ns",0.383079021899192
"7793",98,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","gam_DlC_ns",0.383079021899192
"7794",98,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DC","linear","gam_DlC_ns",0.383079021899192
"7795",99,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",5.07666300109122e-08
"7796",99,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",5.07666300109122e-08
"7797",99,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",5.07666300109122e-08
"7798",100,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",1.20756084243112e-07
"7799",100,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",1.20756084243112e-07
"7800",100,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",1.20756084243112e-07
"7801",1,"zero_d2",-2.0122,25,1,0.175339472325987,"none",-1.66854094917281,-2.35585905082719,0.412999999999997,-2.255,-1.37014339456671,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",1.49694443507542e-08
"7802",1,"zero_d2",-2.07625,24,NA,0.169771683108913,"jack_quant",-1.74350361551178,-2.40899638448822,-0.497499999999997,-2.255,-1.43419339456671,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",1.49694443507542e-08
"7803",1,"zero_d2",-1.17928571428571,7,1,0.729062781715361,"sim_int",0.249651080344979,-2.60822250891641,1.6475,-2.245,-0.537229108852429,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",1.49694443507542e-08
"7804",2,"zero_d2",0.115,25,1,0.00460223375716136,"none",0.124020212412471,0.105979787587529,0.161,0.0750000000000002,0.757056605433286,0.0275,25,0.25,1,"gam_DCl","linear","gam_DC",0.00158014860636513
"7805",2,"zero_d2",0.1962,25,NA,0.0859229305831685,"jack_quant",0.364605849389145,0.0277941506108546,0.972999999999997,0.0750000000000002,0.838256605433286,0.0275,25,0.25,1,"gam_DCl","linear","gam_DC",0.00158014860636513
"7806",2,"zero_d2",0.115,25,1,0.00460223375716136,"sim_int",0.124020212412471,0.105979787587529,0.161,0.0750000000000002,0.757056605433286,0.0275,25,0.25,1,"gam_DCl","linear","gam_DC",0.00158014860636513
"7807",3,"zero_d2",-0.3338,25,1,0.305692701544832,"none",0.265346685364623,-0.932946685364622,1.923,-1.895,0.308256605433286,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",1.39377661412254e-07
"7808",3,"zero_d2",-1.6738,25,NA,0.156616037918641,"jack_quant",-1.3668382062781,-1.9807617937219,0.530999999999997,-1.915,-1.03174339456671,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",1.39377661412254e-07
"7809",3,"zero_d2",0.6058,25,1,0.364240038375184,"sim_int",1.31969735694285,-0.108097356942848,1.889,-2.069,1.24785660543329,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",1.39377661412254e-07
"7810",4,"zero_d2",1.2506,25,1,0.11297750513561,"none",1.47203184112898,1.02916815887102,1.925,0.215,1.89265660543329,0.0275,25,0.25,1,"gam_DC","linear","gam_DCl_ns",0.125138020630885
"7811",4,"zero_d2",1.1986,25,NA,0.112308293450563,"jack_quant",1.41872021032826,0.978479789671741,1.731,0.215,1.84065660543329,0.0275,25,0.25,1,"gam_DC","linear","gam_DCl_ns",0.125138020630885
"7812",4,"zero_d2",1.55261904761905,21,0,0.146741106650292,"sim_int",1.84022633170517,1.26501176353292,1.9,0.0250000000000001,2.19467565305233,0.0275,25,0.25,1,"gam_DC","linear","gam_DCl_ns",0.125138020630885
"7813",5,"zero_d2",-1.7386,25,1,0.0273726850873072,"none",-1.68495052306872,-1.79224947693128,-1.497,-1.769,-1.09654339456671,0.0275,25,0.25,1,"gam_DCl","linear","gam_DC_ns",4.08261442430558e-07
"7814",5,"zero_d2",-1.76541666666667,24,NA,0.000425628265379365,"jack_quant",-1.76458245059572,-1.76625088273761,-1.765,-1.76925,-1.12336006123338,0.0275,25,0.25,1,"gam_DCl","linear","gam_DC_ns",4.08261442430558e-07
"7815",5,"zero_d2",-1.7654347826087,23,1,0.000444554224474378,"sim_int",-1.76456347233955,-1.76630609287784,-1.765,-1.7695,-1.12337817717541,0.0275,25,0.25,1,"gam_DCl","linear","gam_DC_ns",4.08261442430558e-07
"7816",6,"zero_d2",-0.0457999999999999,25,1,0.264752190212323,"none",0.473104757644251,-0.564704757644251,2.259,-1.889,0.596256605433286,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",1.56183233457341e-07
"7817",6,"zero_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",1.56183233457341e-07
"7818",6,"zero_d2",-0.0596666666666666,15,0,0.39594354713394,"sim_int",0.716368425626894,-0.835701758960227,2.397,-2.6035,0.582389938766619,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",1.56183233457341e-07
"7819",7,"zero_d2",0.2086,25,1,0.129662864125907,"none",0.462734543819088,-0.0455345438190876,1.371,-1.129,0.850656605433286,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",1.64763406473867e-07
"7820",7,"zero_d2",0.2342,25,NA,0.126132260830535,"jack_quant",0.481414688516462,-0.0130146885164615,1.371,-0.751,0.876256605433286,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",1.64763406473867e-07
"7821",7,"zero_d2",-1.9634,25,1,0.0902440364296229,"sim_int",-1.78652493877842,-2.14027506122158,-0.987000000000003,-2.065,-1.32134339456671,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",1.64763406473867e-07
"7822",8,"zero_d2",-0.2566,25,1,0.301625043168943,"none",0.334574221446467,-0.847774221446467,1.931,-1.895,0.385456605433286,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",9.8427776151766e-08
"7823",8,"zero_d2",0.3418,25,NA,0.367133093486999,"jack_quant",1.06136764076729,-0.377767640767294,1.915,-1.919,0.983856605433286,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",9.8427776151766e-08
"7824",8,"zero_d2",-0.805,25,1,0.240250881603192,"sim_int",-0.334116924803746,-1.27588307519625,1.959,-1.835,-0.162943394566714,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",9.8427776151766e-08
"7825",9,"zero_d2",-0.0285999999999999,25,1,0.29296015561468,"none",0.545591353910023,-0.602791353910023,1.905,-1.895,0.613456605433286,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",5.78807259898895e-08
"7826",9,"zero_d2",1.0074,25,NA,0.185929795592016,"jack_quant",1.37181570301325,0.642984296986755,1.879,-1.877,1.64945660543329,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",5.78807259898895e-08
"7827",9,"zero_d2",0.749166666666667,24,1,0.35921144294627,"sim_int",1.45320815767602,0.0451251756573136,1.89925,-1.88925,1.39122327209995,0.0275,25,0.25,1,"gam_DlC","linear","lm_DC_ns",5.78807259898895e-08
"7828",10,"zero_d2",-0.1898,25,1,0.263365056106116,"none",0.326386024754359,-0.705986024754358,1.893,-1.899,0.452256605433286,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",5.17655109888437e-08
"7829",10,"zero_d2",-0.3554,25,NA,0.065187976055575,"jack_quant",-0.227633914706013,-0.483166085293986,0.512999999999999,-0.495,0.286656605433286,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",5.17655109888437e-08
"7830",10,"zero_d2",0.509782608695652,23,0,0.355512590915816,"sim_int",1.20657448294117,-0.187009265549869,2.145,-1.8795,1.15183921412894,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",5.17655109888437e-08
"7831",11,"zero_d2",0.0914,25,1,0.297182300018767,"none",0.67386660487956,-0.49106660487956,1.911,-1.885,0.733456605433286,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",1.09756967958674e-07
"7832",11,"zero_d2",-1.5762,25,NA,0.213099904843818,"jack_quant",-1.1585318613972,-1.9938681386028,1.889,-1.923,-0.934143394566714,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",1.09756967958674e-07
"7833",11,"zero_d2",0.45,24,1,0.387584736756173,"sim_int",1.20965212499954,-0.309652124999536,1.88925,-2.034,1.09205660543329,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",1.09756967958674e-07
"7834",12,"zero_d2",0.0742000000000001,25,1,0.290712080741219,"none",0.643985208123489,-0.495585208123489,1.925,-1.893,0.716256605433286,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",5.88610618024177e-08
"7835",12,"zero_d2",-1.3978,25,NA,0.234373811108096,"jack_quant",-0.938435771308739,-1.85716422869126,1.431,-1.923,-0.755743394566714,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",5.88610618024177e-08
"7836",12,"zero_d2",-0.91625,24,1,0.283553145950543,"sim_int",-0.360496046233906,-1.47200395376609,1.92625,-1.8735,-0.274193394566714,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",5.88610618024177e-08
"7837",13,"zero_d2",-0.4182,25,1,0.257242130859019,"none",0.0859853117900178,-0.922385311790018,1.907,-1.899,0.223856605433286,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",1.12258902618123e-07
"7838",13,"zero_d2",-1.8558,25,NA,0.0349996031723536,"jack_quant",-1.78720203830899,-1.92439796169101,-1.513,-1.949,-1.21374339456671,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",1.12258902618123e-07
"7839",13,"zero_d2",-1.109,25,1,0.272636306378214,"sim_int",-0.574642658620672,-1.64335734137933,1.875,-1.913,-0.466943394566714,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",1.12258902618123e-07
"7840",14,"zero_d2",-0.4582,25,1,0.481419962772168,"none",0.485365788472063,-1.40176578847206,2.155,-2.805,0.183856605433286,0.0275,25,0.25,1,"gam_DCl","linear","gam_DC_ns",0.000790812549610109
"7841",14,"zero_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"gam_DCl","linear","gam_DC_ns",0.000790812549610109
"7842",14,"zero_d2",1.0375,8,0,0.747075249604368,"sim_int",2.50174058296583,-0.426740582965832,2.145,-2.3855,1.67955660543329,0.0275,25,0.25,1,"gam_DCl","linear","gam_DC_ns",0.000790812549610109
"7843",15,"zero_d2",-0.2434,25,1,0.26743488304009,"none",0.280762738968258,-0.767562738968258,1.909,-1.885,0.398656605433286,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",1.9153353036927e-07
"7844",15,"zero_d2",-1.3762,25,NA,0.249352856855947,"jack_quant",-0.887477381120173,-1.86492261887983,1.897,-1.933,-0.734143394566714,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",1.9153353036927e-07
"7845",15,"zero_d2",0.151666666666667,9,0,0.588454012646698,"sim_int",1.30501533801227,-1.00168200467894,2.709,-1.847,0.793723272099953,0.0275,25,0.25,1,"gam_DCl","linear","lm_DC_ns",1.9153353036927e-07
"7846",16,"zero_d2",-0.349,25,1,0.281387312159672,"none",0.202508997539486,-0.900508997539486,1.889,-1.901,0.293056605433286,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",1.1850106318434e-07
"7847",16,"zero_d2",-0.9678,25,NA,0.318136130017045,"jack_quant",-0.34426464298564,-1.59133535701436,1.889,-1.933,-0.325743394566714,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",1.1850106318434e-07
"7848",16,"zero_d2",0.6694,25,1,0.327597568163542,"sim_int",1.31147943502345,0.0273205649765521,1.889,-1.915,1.31145660543329,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",1.1850106318434e-07
"7849",17,"zero_d2",0.0134000000000001,25,1,0.255496983021979,"none",0.51416488488172,-0.48736488488172,1.895,-1.889,0.655456605433286,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",1.08804925957884e-07
"7850",17,"zero_d2",0.8486,25,NA,0.321424174573102,"jack_quant",1.47857980592379,0.218620194076205,1.899,-1.885,1.49065660543329,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",1.08804925957884e-07
"7851",17,"zero_d2",1.07416666666667,24,1,0.288640589737667,"sim_int",1.6398918270289,0.508441506304437,1.9135,-1.885,1.71622327209995,0.0275,25,0.25,1,"gam_DC","linear","lm_DC_ns",1.08804925957884e-07
"7852",18,"zero_d2",-0.395,25,1,0.0421183847426908,"none",-0.312449482817325,-0.477550517182675,-0.265,-0.825,0.247056605433286,0.0275,25,0.25,1,"gam_DC","linear","gam_DCl_ns",0.000749968503853893
"7853",18,"zero_d2",-0.3842,25,NA,0.137959988160819,"jack_quant",-0.113803391897222,-0.654596608102778,0.490999999999997,-1.473,0.257856605433286,0.0275,25,0.25,1,"gam_DC","linear","gam_DCl_ns",0.000749968503853893
"7854",18,"zero_d2",0.297,25,1,0.22080974716811,"sim_int",0.72977915188489,-0.13577915188489,1.959,-0.825,0.939056605433286,0.0275,25,0.25,1,"gam_DC","linear","gam_DCl_ns",0.000749968503853893
