"","sim","thresh_method","thresh_mean","thresh_n","thresh_n_full","thresh_se","sig_type","ci_n_up","ci_n_low","ci_em_up","ci_em_low","thresh_diff","obs_error","ts_length","thresh_quant","cov_sd","shape","best_mod","next_mod","aic_diff"
"1893",31,"zero_d2",0.6346,25,1,0.00346008991533779,"sim_int",0.641381651617332,0.627818348382668,0.665,0.601,1.27665660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",68.2043560365119
"1894",32,"zero_d2",-2.107,25,1,0.144331553106804,"none",-1.82411535407793,-2.38988464592207,-0.547000000000004,-2.379,-1.46494339456671,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",55.7908110667956
"1895",32,"zero_d2",-2.255,24,NA,0,"jack_quant",-2.255,-2.255,-2.255,-2.255,-1.61294339456671,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",55.7908110667956
"1896",32,"zero_d2",-0.911,25,1,0.378807522217932,"sim_int",-0.168550899379997,-1.65344910062,1.723,-2.535,-0.268943394566714,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",55.7908110667956
"1897",33,"zero_d2",0.1626,25,1,0.238648742343684,"none",0.6303429399494,-0.3051429399494,0.689,-2.887,0.804656605433286,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",77.974764440879
"1898",33,"zero_d2",-1.5082,25,NA,0.226148857073291,"jack_quant",-1.06495638499145,-1.95144361500855,1.109,-1.975,-0.866143394566714,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",77.974764440879
"1899",33,"zero_d2",-0.9246,25,1,0.267183405589161,"sim_int",-0.400930147778486,-1.44826985222151,0.665,-1.975,-0.282543394566714,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",77.974764440879
"1900",34,"zero_d2",0.7322,25,1,0.147800447300481,"none",1.02188355360785,0.442516446392147,0.975,-0.629,1.37425660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",87.1934934776184
"1901",34,"zero_d2",0.7934,25,NA,0.161164038241235,"jack_quant",1.10927571055586,0.477524289444144,1.543,-0.611,1.43545660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",87.1934934776184
"1902",34,"zero_d2",-1.6962,25,1,0.422457394301485,"sim_int",-0.868198722166454,-2.52420127783355,2.305,-2.945,-1.05414339456671,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",87.1934934776184
"1903",35,"zero_d2",0.00660000000000014,25,1,0.359800619942644,"none",0.711796256702767,-0.698596256702766,1.747,-2.151,0.648656605433286,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",64.0914493221283
"1904",35,"zero_d2",-1.67416666666667,24,NA,0.000588698435118535,"jack_quant",-1.67301283893608,-1.67532049439725,-1.665,-1.675,-1.03211006123338,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",64.0914493221283
"1905",35,"zero_d2",-1.661,25,1,0.0134500103263075,"sim_int",-1.63463846416875,-1.68736153583125,-1.537,-1.675,-1.01894339456671,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",64.0914493221283
"1906",36,"zero_d2",0.523,25,1,0.131277113601555,"none",0.780298414653421,0.265701585346579,0.699,-0.760999999999999,1.16505660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",74.7254414309889
"1907",36,"zero_d2",0.5842,25,NA,0.147043691541739,"jack_quant",0.872400339575626,0.295999660424374,1.233,-0.677,1.22625660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",74.7254414309889
"1908",36,"zero_d2",0.577,25,1,0.0764398819697909,"sim_int",0.726819415643283,0.427180584356717,0.699,-0.221,1.21905660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",74.7254414309889
"1909",37,"zero_d2",1.0446,25,1,0.109321582193697,"none",1.25886636383258,0.830333636167418,1.301,-0.0229999999999997,1.68665660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",80.0711174781905
"1910",37,"zero_d2",-1.3986,25,NA,0.108594045263388,"jack_quant",-1.18575958234825,-1.61144041765175,-0.441000000000004,-1.505,-0.756543394566714,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",80.0711174781905
"1911",37,"zero_d2",-0.5062,25,1,0.306661752678021,"sim_int",0.09484599068485,-1.10724599068485,2.295,-1.505,0.135856605433286,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",80.0711174781905
"1912",38,"zero_d2",0.5626,25,1,0.0131005725065739,"none",0.588276650289741,0.53692334971026,0.755,0.493,1.20465660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",49.4156659571602
"1913",38,"zero_d2",0.5014,25,NA,0.141872252787891,"jack_quant",0.779464505869828,0.223335494130172,1.311,-0.675,1.14345660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",49.4156659571602
"1914",38,"zero_d2",0.4114,25,1,0.163524420534399,"sim_int",0.731901974840205,0.0908980251597952,1.221,-1.887,1.05345660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",49.4156659571602
"1915",39,"zero_d2",0.7554,25,1,0.00880892855131783,"none",0.77266518270297,0.738134817297031,0.799,0.637,1.39745660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",28.7722899226933
"1916",39,"zero_d2",0.7134,25,NA,0.127627496166687,"jack_quant",0.963545295923731,0.463254704076269,1.383,-0.367,1.35545660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",28.7722899226933
"1917",39,"zero_d2",0.4302,25,1,0.180609615838508,"sim_int",0.78418834230509,0.0762116576949101,0.789,-1.915,1.07225660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",28.7722899226933
"1918",40,"zero_d2",1.0766,25,1,0.0201959154286207,"none",1.11618326687491,1.03701673312509,1.257,0.893,1.71865660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",50.7966200699779
"1919",40,"zero_d2",-1.3506,25,NA,0.157583840119051,"jack_quant",-1.04174134882114,-1.65945865117886,0.0389999999999948,-1.505,-0.708543394566714,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",50.7966200699779
"1920",40,"zero_d2",-1.4966,25,1,0.00857321409974112,"sim_int",-1.47979680913276,-1.51340319086724,-1.421,-1.505,-0.854543394566714,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",50.7966200699779
"1921",41,"zero_d2",0.6282,25,1,0.00713753770178796,"none",0.642189316833801,0.614210683166199,0.703,0.581,1.27025660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",67.0929789213341
"1922",41,"zero_d2",0.619,25,NA,0.12706762197962,"jack_quant",0.868047962681205,0.369952037318795,1.479,-0.287,1.26105660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",67.0929789213341
"1923",41,"zero_d2",0.6282,25,1,0.00713753770178796,"sim_int",0.642189316833801,0.614210683166199,0.703,0.581,1.27025660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",67.0929789213341
"1924",42,"zero_d2",0.5398,25,1,0.135114560445736,"none",0.804619672260603,0.274980327739397,0.861,-0.743,1.18185660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",39.8687078741806
"1925",42,"zero_d2",0.2766,25,NA,0.183295147538365,"jack_quant",0.635851887716152,-0.0826518877161515,0.733,-1.739,0.918656605433286,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",39.8687078741806
"1926",42,"zero_d2",-0.511,25,1,0.262507936387963,"sim_int",0.0035061009763383,-1.02550610097634,0.924999999999999,-2.069,0.131056605433286,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",39.8687078741806
"1927",43,"zero_d2",0.5434,25,1,0.00529281483606681,"none",0.55377372645553,0.53302627354447,0.589,0.481,1.18545660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",70.5739281640486
"1928",43,"zero_d2",0.5918,25,NA,0.0518167175940567,"jack_quant",0.693358900281434,0.490241099718566,1.073,0.481,1.23385660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",70.5739281640486
"1929",43,"zero_d2",0.5434,25,1,0.00529281483606681,"sim_int",0.55377372645553,0.53302627354447,0.589,0.481,1.18545660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",70.5739281640486
"1930",44,"zero_d2",0.5062,25,1,0.175154019524405,"none",0.849495570015259,0.162904429984741,0.809,-2.311,1.14825660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",86.3641950191295
"1931",44,"zero_d2",0.673,25,NA,0.143350289694704,"jack_quant",0.953961404975003,0.392038595024997,1.279,-0.571,1.31505660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",86.3641950191295
"1932",44,"zero_d2",0.405,25,1,0.198714619492377,"sim_int",0.794473497406639,0.015526502593361,0.803,-2.485,1.04705660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",86.3641950191295
"1933",45,"zero_d2",-1.8078,25,1,0.280352902606697,"none",-1.25831840792961,-2.35728159207039,1.343,-2.865,-1.16574339456671,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",46.5537305733732
"1934",45,"zero_d2",-2.345,24,NA,0,"jack_quant",-2.345,-2.345,-2.345,-2.345,-1.70294339456671,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",46.5537305733732
"1935",45,"zero_d2",-1.201,25,1,0.364706407797956,"sim_int",-0.486188575785029,-1.91581142421497,1.559,-2.825,-0.558943394566714,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",46.5537305733732
"1936",46,"zero_d2",0.7742,25,1,0.116083243598912,"none",1.00171897666246,0.546681023337542,0.915,-0.263,1.41625660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",52.4208329528323
"1937",46,"zero_d2",0.7742,25,NA,0.116083243598912,"jack_quant",1.00171897666246,0.546681023337542,0.915,-0.263,1.41625660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",52.4208329528323
"1938",46,"zero_d2",0.7742,25,1,0.116083243598912,"sim_int",1.00171897666246,0.546681023337542,0.915,-0.263,1.41625660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",52.4208329528323
"1939",47,"zero_d2",0.6902,25,1,0.0104269948797447,"none",0.710636534431283,0.669763465568717,0.803,0.603,1.33225660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",44.3361878501183
"1940",47,"zero_d2",0.6626,25,NA,0.138823529065581,"jack_quant",0.934689117175288,0.390510882824712,1.535,-0.405,1.30465660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",44.3361878501183
"1941",47,"zero_d2",0.6902,25,1,0.0104269948797447,"sim_int",0.710636534431283,0.669763465568717,0.803,0.603,1.33225660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",44.3361878501183
"1942",48,"zero_d2",0.815,25,1,0.148121337273046,"none",1.10531248639708,0.524687513602919,1.019,-0.547,1.45705660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",70.7982886370299
"1943",48,"zero_d2",0.7706,25,NA,0.136810239626523,"jack_quant",1.03874314238428,0.50245685761572,1.019,-1.455,1.41265660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",70.7982886370299
"1944",48,"zero_d2",0.8634,25,1,0.0987889866781156,"sim_int",1.05702285595831,0.669777144041686,1.019,-0.0629999999999998,1.50545660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",70.7982886370299
"1945",49,"zero_d2",0.5682,25,1,0.121114213772694,"none",0.805579497010365,0.330820502989635,0.757,-0.523,1.21025660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",54.7105181709929
"1946",49,"zero_d2",0.6302,25,NA,0.138152643035802,"jack_quant",0.900974204719191,0.35942579528081,1.379,-0.517,1.27225660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",54.7105181709929
"1947",49,"zero_d2",-1.1994,25,1,0.368175437499269,"sim_int",-0.477789402509156,-1.92101059749084,2.195,-2.275,-0.557343394566714,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",54.7105181709929
"1948",50,"zero_d2",0.681,25,1,0.01,"none",0.700599639845401,0.661400360154599,0.715,0.561,1.32305660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",24.8175499033222
"1949",50,"zero_d2",0.5802,25,NA,0.112133848591761,"jack_quant",0.799978304687719,0.360421695312281,0.715,-0.447,1.22225660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",24.8175499033222
"1950",50,"zero_d2",0.681,25,1,0.01,"sim_int",0.700599639845401,0.661400360154599,0.715,0.561,1.32305660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",24.8175499033222
"1951",51,"zero_d2",-1.273,25,1,0.337136120712226,"none",-0.612225345516488,-1.93377465448351,1.573,-2.869,-0.630943394566714,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",72.5874951644626
"1952",51,"zero_d2",-2.005,25,NA,0,"jack_quant",-2.005,-2.005,-2.005,-2.005,-1.36294339456671,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",72.5874951644626
"1953",51,"zero_d2",-1.0078,25,1,0.326463861365661,"sim_int",-0.367942589469426,-1.64765741053057,1.695,-2.005,-0.365743394566714,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",72.5874951644626
"1954",52,"zero_d2",0.9542,25,1,0.0109436688952512,"none",0.975649196893424,0.932750803106576,1.053,0.851,1.59625660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",73.1624802263437
"1955",52,"zero_d2",0.7558,25,NA,0.142019071489243,"jack_quant",1.03415226523674,0.477447734763265,0.995,-1.555,1.39785660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",73.1624802263437
"1956",52,"zero_d2",0.8626,25,1,0.0932445262021673,"sim_int",1.04535591311175,0.679844086888251,1.053,-0.0729999999999998,1.50465660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",73.1624802263437
"1957",53,"zero_d2",0.6586,25,1,0.155689416610264,"none",0.96374564933017,0.35345435066983,0.897,-0.787,1.30065660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",76.7228128534133
"1958",53,"zero_d2",0.7498,25,NA,0.129334729373909,"jack_quant",1.0032914115231,0.496308588476904,1.359,-0.381,1.39185660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",76.7228128534133
"1959",53,"zero_d2",0.181,25,1,0.260905208414431,"sim_int",0.692364811871202,-0.330364811871202,1.359,-2.055,0.823056605433286,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",76.7228128534133
"1960",54,"zero_d2",0.7594,25,1,0.158846842727341,"none",1.07073409080349,0.448065909196515,0.945,-0.677,1.40145660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",53.4968616113315
"1961",54,"zero_d2",0.8214,25,NA,0.0955936858677276,"jack_quant",1.00876018145018,0.634039818549819,0.945,-0.0569999999999998,1.46345660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",53.4968616113315
"1962",54,"zero_d2",0.9074,25,1,0.00850408398620595,"sim_int",0.924067698334467,0.890732301665533,0.945,0.803,1.54945660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",53.4968616113315
"1963",55,"zero_d2",0.1358,25,1,0.43970670464653,"none",0.99760930486799,-0.72600930486799,2.165,-2.655,0.777856605433286,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",44.9249820675449
"1964",55,"zero_d2",-1.6942,25,NA,0.164115812766473,"jack_quant",-1.37253891768419,-2.01586108231581,-0.247000000000006,-1.855,-1.05214339456671,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",44.9249820675449
"1965",55,"zero_d2",-1.8378,25,1,0.0175546764899461,"sim_int",-1.80339346631945,-1.87220653368055,-1.683,-1.855,-1.19574339456671,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",44.9249820675449
"1966",56,"zero_d2",-1.7098,25,1,0.137948913652039,"none",-1.43942509753558,-1.98017490246442,-0.477000000000004,-2.657,-1.06774339456671,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",76.8031320441294
"1967",56,"zero_d2",-1.765,24,NA,0,"jack_quant",-1.765,-1.765,-1.765,-1.765,-1.12294339456671,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",76.8031320441294
"1968",56,"zero_d2",-1.8562,25,1,0.16355355052364,"sim_int",-1.53564093143001,-2.17675906856999,-0.425000000000004,-2.883,-1.21414339456671,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",76.8031320441294
"1969",57,"zero_d2",0.8338,25,1,0.0173537539966941,"none",0.867812732830089,0.799787267169912,1.015,0.657,1.47585660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",38.9571625673435
"1970",57,"zero_d2",0.8046,25,NA,0.120304128496629,"jack_quant",1.04039175904487,0.568808240955129,1.579,-0.199,1.44665660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",38.9571625673435
"1971",57,"zero_d2",0.7438,25,1,0.0827905657534588,"sim_int",0.906066527136474,0.581533472863526,0.927,-0.101,1.38585660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",38.9571625673435
"1972",58,"zero_d2",0.5486,25,1,0.223989149042736,"none",0.987610665051536,0.109589334948464,1.081,-2.381,1.19065660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",67.1035149182891
"1973",58,"zero_d2",-0.2154,25,NA,0.341041338321976,"jack_quant",0.453028740350413,-0.883828740350412,1.985,-2.185,0.426656605433286,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",67.1035149182891
"1974",58,"zero_d2",-0.1702,25,1,0.398256233821616,"sim_int",0.61036787490893,-0.95076787490893,2.159,-2.185,0.471856605433286,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",67.1035149182891
"1975",59,"zero_d2",-0.911,25,1,0.306584567814856,"none",-0.310105288867104,-1.5118947111329,0.405,-2.931,-0.268943394566714,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",47.9079744147337
"1976",59,"zero_d2",-2.1126,25,NA,0.195055440836702,"jack_quant",-1.73029836097148,-2.49490163902852,0.900999999999998,-2.385,-1.47054339456671,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",47.9079744147337
"1977",59,"zero_d2",-1.2694,25,1,0.310366651451688,"sim_int",-0.661092541152396,-1.8777074588476,0.421,-2.955,-0.627343394566714,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",47.9079744147337
"1978",60,"zero_d2",0.707,25,1,0.0992279222575761,"none",0.90148315388559,0.512516846114411,0.839,-0.185,1.34905660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",74.0319407187909
"1979",60,"zero_d2",0.611,25,NA,0.137402743381961,"jack_quant",0.880304428405642,0.341695571594358,0.839,-1.625,1.25305660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",74.0319407187909
"1980",60,"zero_d2",0.611,25,1,0.137402743381961,"sim_int",0.880304428405642,0.341695571594358,0.839,-1.625,1.25305660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",74.0319407187909
"1981",61,"zero_d2",0.3494,25,1,0.205745662840746,"none",0.752654089143182,-0.0538540891431822,0.815,-2.349,0.991456605433286,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",73.0341416912341
"1982",61,"zero_d2",0.2534,25,NA,0.248408601568733,"jack_quant",0.740271912524676,-0.233471912524676,1.885,-2.045,0.895456605433286,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",73.0341416912341
"1983",61,"zero_d2",0.3122,25,1,0.219974367193594,"sim_int",0.743341837221434,-0.118941837221434,1.243,-2.045,0.954256605433286,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",73.0341416912341
"1984",62,"zero_d2",0.4786,25,1,0.0887448746563867,"none",0.652536758139039,0.304663241860961,0.619,-0.425,1.12065660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",72.9996398717784
"1985",62,"zero_d2",0.4774,25,NA,0.101007562973164,"jack_quant",0.675371185593564,0.279428814406436,0.625,-0.437,1.11945660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",72.9996398717784
"1986",62,"zero_d2",0.4786,25,1,0.0887448746563867,"sim_int",0.652536758139039,0.304663241860961,0.619,-0.425,1.12065660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",72.9996398717784
"1987",63,"zero_d2",-1.1734,25,1,0.278743261004738,"none",-0.627073247497465,-1.71972675250253,1.511,-2.929,-0.531343394566714,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",41.3793493109222
"1988",63,"zero_d2",-1.555,24,NA,0,"jack_quant",-1.555,-1.555,-1.555,-1.555,-0.912943394566714,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",41.3793493109222
"1989",63,"zero_d2",-0.957,25,1,0.250719797117553,"sim_int",-0.465598227438408,-1.44840177256159,1.523,-1.699,-0.314943394566714,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",41.3793493109222
"1990",64,"zero_d2",0.5558,25,1,0.187211741381547,"none",0.922728270590858,0.188871729409142,0.873,-2.361,1.19785660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",63.0514847877176
"1991",64,"zero_d2",0.7522,25,NA,0.126038078461321,"jack_quant",0.999230094464824,0.505169905535177,1.325,-0.371,1.39425660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",63.0514847877176
"1992",64,"zero_d2",-0.8414,25,1,0.325805028608625,"sim_int",-0.202833877945054,-1.47996612205495,1.985,-1.997,-0.199343394566714,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",63.0514847877176
"1993",65,"zero_d2",0.8746,25,1,0.0175443881499343,"none",0.908986368904663,0.840213631095338,0.925,0.685,1.51665660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",37.8213820232557
"1994",65,"zero_d2",0.789,25,NA,0.104449615711223,"jack_quant",0.993717484993047,0.584282515006953,0.925,-0.171,1.43105660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",37.8213820232557
"1995",65,"zero_d2",0.773,25,1,0.120767223294329,"sim_int",1.00969940816979,0.536300591830209,0.925,-0.331,1.41505660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",37.8213820232557
"1996",66,"zero_d2",-1.9106,25,1,0.005370961014774,"none",-1.90007310984867,-1.92112689015133,-1.863,-1.925,-1.26854339456671,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",77.0230810771551
"1997",66,"zero_d2",-1.7722,25,NA,0.146596242562125,"jack_quant",-1.48487664430934,-2.05952335569066,-0.479000000000005,-1.925,-1.13014339456671,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",77.0230810771551
"1998",66,"zero_d2",-1.4718,25,1,0.247370701355049,"sim_int",-0.98696233451369,-1.95663766548631,1.755,-1.925,-0.829743394566714,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",77.0230810771551
"1999",67,"zero_d2",0.8314,25,1,0.00620483682299542,"none",0.843561256703019,0.819238743296981,0.869,0.763,1.47345660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",52.091957734828
"2000",67,"zero_d2",-1.1538,25,NA,0.122496201755175,"jack_quant",-0.913711856316906,-1.39388814368309,0.837,-1.345,-0.511743394566714,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",52.091957734828
"2001",67,"zero_d2",-0.985,25,1,0.16237922862512,"sim_int",-0.66674256005737,-1.30325743994263,0.843,-1.345,-0.342943394566714,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DCl",52.091957734828
"2002",68,"zero_d2",0.9518,25,1,0.0154753388044046,"none",0.982131106705188,0.921468893294812,1.149,0.851,1.59385660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",53.1944342029285
"2003",68,"zero_d2",0.739,25,NA,0.144850257929429,"jack_quant",1.02290128869302,0.455098711306981,1.025,-1.615,1.38105660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",53.1944342029285
"2004",68,"zero_d2",0.539,25,1,0.189413385365331,"sim_int",0.910243413505856,0.167756586494144,0.973,-1.615,1.18105660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",53.1944342029285
"2005",69,"zero_d2",1.1342,25,1,0.0233104054018801,"none",1.17988755505271,1.08851244494729,1.227,0.897,1.77625660543329,0.0275,25,0.25,0.5,"skew","gam_DC","gam_DlC",61.2888225443408
